Timestamp_s,Phase,Block,TrialInBlock,Event,Red,Green,Blue,Source
377143.6313637,task,5,1,trial_onset,32,0,0,simulated
377146.3413391,task,5,1,response_onset,32,0,0,simulated
377146.8050513,task,5,1,response_press,0,32,0,simulated
377147.9946238,task,5,2,trial_onset,32,0,0,simulated
377150.7279426,task,5,2,response_onset,32,0,0,simulated
377151.3367696,task,5,2,response_press,0,32,0,simulated
377152.5682411,task,5,3,trial_onset,32,0,0,simulated
377155.2764443,task,5,3,response_onset,32,0,0,simulated
377155.6444418,task,5,3,response_press,0,16,0,simulated
377156.8819245,task,5,4,trial_onset,32,0,0,simulated
377159.5946233,task,5,4,response_onset,32,0,0,simulated
377159.9241455,task,5,4,response_press,0,128,0,simulated
377161.1474369,task,5,5,trial_onset,32,0,0,simulated
377163.8579709,task,5,5,response_onset,32,0,0,simulated
377164.180051,task,5,5,response_press,0,64,0,simulated
377167.6147686,task,6,1,trial_onset,32,0,0,simulated
377170.3272289,task,6,1,response_onset,32,0,0,simulated
377170.687036,task,6,1,response_press,0,16,0,simulated
377171.9096726,task,6,2,trial_onset,32,0,0,simulated
377174.6251671,task,6,2,response_onset,32,0,0,simulated
377175.1105384,task,6,2,response_press,0,128,0,simulated
377176.3157457,task,6,3,trial_onset,32,0,0,simulated
377179.0262133,task,6,3,response_onset,32,0,0,simulated
377179.3536734,task,6,3,response_press,0,64,0,simulated
377180.5707416,task,6,4,trial_onset,32,0,0,simulated
377183.2907676,task,6,4,response_onset,32,0,0,simulated
377183.5817854,task,6,4,response_press,0,16,0,simulated
377184.8079232,task,6,5,trial_onset,32,0,0,simulated
377187.5237399,task,6,5,response_onset,32,0,0,simulated
377187.8346961,task,6,5,response_press,0,16,0,simulated
377191.5467927,violation,7,1,trial_onset,64,0,0,simulated
377194.2602338,violation,7,1,response_onset,64,0,0,simulated
377195.1653052,violation,7,1,response_press,0,32,0,simulated
377196.4133018,violation,7,2,trial_onset,64,0,0,simulated
377199.1431742,violation,7,2,response_onset,64,0,0,simulated
377199.529608,violation,7,2,response_press,0,128,0,simulated
377200.7296758,violation,7,3,trial_onset,64,0,0,simulated
377203.4412832,violation,7,3,response_onset,64,0,0,simulated
377203.9116143,violation,7,3,response_press,0,128,0,simulated
377205.1007218,violation,7,4,trial_onset,64,0,0,simulated
377207.8083166,violation,7,4,response_onset,64,0,0,simulated
377208.2119738,violation,7,4,response_press,0,128,0,simulated
377209.4060014,violation,7,5,trial_onset,64,0,0,simulated
377212.1270924,violation,7,5,response_onset,64,0,0,simulated
377212.8256089,violation,7,5,response_press,0,16,0,simulated
377226.3233499,task,8,1,trial_onset,32,0,0,simulated
377229.0452889,task,8,1,response_onset,32,0,0,simulated
377229.8393824,task,8,1,response_press,0,32,0,simulated
377231.0392012,task,8,2,trial_onset,32,0,0,simulated
377233.7572372,task,8,2,response_onset,32,0,0,simulated
377234.0692382,task,8,2,response_press,0,64,0,simulated
377235.2687212,task,8,3,trial_onset,32,0,0,simulated
377237.974772,task,8,3,response_onset,32,0,0,simulated
377238.3425254,task,8,3,response_press,0,16,0,simulated
377239.5798429,task,8,4,trial_onset,32,0,0,simulated
377242.2932569,task,8,4,response_onset,32,0,0,simulated
377242.7264504,task,8,4,response_press,0,16,0,simulated
377243.9633021,task,8,5,trial_onset,32,0,0,simulated
377246.6775778,task,8,5,response_onset,32,0,0,simulated
377247.454319,task,8,5,response_press,0,32,0,simulated
377305.7781691,generalization,1,1,trial_onset,128,0,0,simulated
377308.4995024,generalization,1,1,response_onset,128,0,0,simulated
377317.0415418,generalization,1,1,response_press,0,16,0,simulated
377318.2506489,generalization,1,2,trial_onset,128,0,0,simulated
377320.9753176,generalization,1,2,response_onset,128,0,0,simulated
377321.916833,generalization,1,2,response_press,0,32,0,simulated
377323.118744,generalization,1,3,trial_onset,128,0,0,simulated
377325.8310796,generalization,1,3,response_onset,128,0,0,simulated
377326.6729587,generalization,1,3,response_press,0,16,0,simulated
377327.863799,generalization,1,4,trial_onset,128,0,0,simulated
377330.5754719,generalization,1,4,response_onset,128,0,0,simulated
377330.8383652,generalization,1,4,response_press,0,32,0,simulated
377332.0671998,generalization,1,5,trial_onset,128,0,0,simulated
377334.7961905,generalization,1,5,response_onset,128,0,0,simulated
377335.2392323,generalization,1,5,response_press,0,16,0,simulated
377336.4492759,generalization,1,6,trial_onset,128,0,0,simulated
377339.1585799,generalization,1,6,response_onset,128,0,0,simulated
377339.6421088,generalization,1,6,response_press,0,64,0,simulated
377340.8605996,generalization,1,7,trial_onset,128,0,0,simulated
377343.5754988,generalization,1,7,response_onset,128,0,0,simulated
377347.6463919,generalization,1,7,response_press,0,128,0,simulated
377348.8517729,generalization,1,8,trial_onset,128,0,0,simulated
377351.5576745,generalization,1,8,response_onset,128,0,0,simulated
377351.8213956,generalization,1,8,response_press,0,64,0,simulated
377353.0531716,generalization,1,9,trial_onset,128,0,0,simulated
377355.7582376,generalization,1,9,response_onset,128,0,0,simulated
377357.9970671,generalization,1,9,response_press,0,32,0,simulated
377359.2349212,generalization,1,10,trial_onset,128,0,0,simulated
377361.9619319,generalization,1,10,response_onset,128,0,0,simulated
377363.9017958,generalization,1,10,response_press,0,32,0,simulated
377365.1215633,generalization,1,11,trial_onset,128,0,0,simulated
377367.843803,generalization,1,11,response_onset,128,0,0,simulated
377369.9281254,generalization,1,11,response_press,0,16,0,simulated
377371.1466861,generalization,1,12,trial_onset,128,0,0,simulated
377373.8600558,generalization,1,12,response_onset,128,0,0,simulated
377376.0760081,generalization,1,12,response_press,0,64,0,simulated
377377.2772976,generalization,1,13,trial_onset,128,0,0,simulated
377379.9894668,generalization,1,13,response_onset,128,0,0,simulated
377381.8041484,generalization,1,13,response_press,0,128,0,simulated
377383.0009889,generalization,1,14,trial_onset,128,0,0,simulated
377385.7082721,generalization,1,14,response_onset,128,0,0,simulated
377388.6846668,generalization,1,14,response_press,0,32,0,simulated
377389.8836541,generalization,1,15,trial_onset,128,0,0,simulated
377392.5912343,generalization,1,15,response_onset,128,0,0,simulated
377394.2123395,generalization,1,15,response_press,0,32,0,simulated
377395.409914,generalization,1,16,trial_onset,128,0,0,simulated
377398.1232112,generalization,1,16,response_onset,128,0,0,simulated
377401.1087204,generalization,1,16,response_press,0,64,0,simulated
377402.2910309,generalization,1,17,trial_onset,128,0,0,simulated
377405.0110564,generalization,1,17,response_onset,128,0,0,simulated
377405.3136648,generalization,1,17,response_press,0,32,0,simulated
377406.5288726,generalization,1,18,trial_onset,128,0,0,simulated
377409.2416468,generalization,1,18,response_onset,128,0,0,simulated
377412.7449022,generalization,1,18,response_press,0,128,0,simulated
377413.9710149,generalization,1,19,trial_onset,128,0,0,simulated
377416.6789221,generalization,1,19,response_onset,128,0,0,simulated
377416.9686271,generalization,1,19,response_press,0,128,0,simulated
377418.2728292,generalization,1,20,trial_onset,128,0,0,simulated
377420.974276,generalization,1,20,response_onset,128,0,0,simulated
377421.2318726,generalization,1,20,response_press,0,128,0,simulated
377422.5169069,generalization,1,21,trial_onset,128,0,0,simulated
377425.2475551,generalization,1,21,response_onset,128,0,0,simulated
377427.6488514,generalization,1,21,response_press,0,32,0,simulated
377428.91468,generalization,1,22,trial_onset,128,0,0,simulated
377431.6271078,generalization,1,22,response_onset,128,0,0,simulated
377432.2055649,generalization,1,22,response_press,0,64,0,simulated
377433.5139908,generalization,1,23,trial_onset,128,0,0,simulated
377436.229087,generalization,1,23,response_onset,128,0,0,simulated
377436.5533019,generalization,1,23,response_press,0,16,0,simulated
377437.8446054,generalization,1,24,trial_onset,128,0,0,simulated
377440.5617321,generalization,1,24,response_onset,128,0,0,simulated
377440.8496617,generalization,1,24,response_press,0,64,0,simulated
377442.1267863,generalization,1,25,trial_onset,128,0,0,simulated
377444.8440748,generalization,1,25,response_onset,128,0,0,simulated
377445.423151,generalization,1,25,response_press,0,16,0,simulated
377446.7093861,generalization,1,26,trial_onset,128,0,0,simulated
377449.4134654,generalization,1,26,response_onset,128,0,0,simulated
377450.348646,generalization,1,26,response_press,0,64,0,simulated
377451.6356992,generalization,1,27,trial_onset,128,0,0,simulated
377454.3453486,generalization,1,27,response_onset,128,0,0,simulated
377455.5381885,generalization,1,27,response_press,0,128,0,simulated
377456.8554937,generalization,1,28,trial_onset,128,0,0,simulated
377459.5776172,generalization,1,28,response_onset,128,0,0,simulated
377459.7127854,generalization,1,28,response_press,0,32,0,simulated
377460.9971544,generalization,1,29,trial_onset,128,0,0,simulated
377463.7122635,generalization,1,29,response_onset,128,0,0,simulated
377464.0344227,generalization,1,29,response_press,0,128,0,simulated
377465.2655232,generalization,1,30,trial_onset,128,0,0,simulated
377467.9798192,generalization,1,30,response_onset,128,0,0,simulated
377468.3522169,generalization,1,30,response_press,0,32,0,simulated
377469.6056109,generalization,1,31,trial_onset,128,0,0,simulated
377472.3258455,generalization,1,31,response_onset,128,0,0,simulated
377472.6489104,generalization,1,31,response_press,0,128,0,simulated
377473.9212827,generalization,1,32,trial_onset,128,0,0,simulated
377476.6450697,generalization,1,32,response_onset,128,0,0,simulated
377477.1848991,generalization,1,32,response_press,0,128,0,simulated
377478.4534071,generalization,1,33,trial_onset,128,0,0,simulated
377481.1787883,generalization,1,33,response_onset,128,0,0,simulated
377481.5532556,generalization,1,33,response_press,0,64,0,simulated
377482.8981162,generalization,1,34,trial_onset,128,0,0,simulated
377485.6119024,generalization,1,34,response_onset,128,0,0,simulated
377486.0227089,generalization,1,34,response_press,0,32,0,simulated
377487.3588077,generalization,1,35,trial_onset,128,0,0,simulated
377490.0764642,generalization,1,35,response_onset,128,0,0,simulated
377491.1680436,generalization,1,35,response_press,0,32,0,simulated
377492.4706276,generalization,1,36,trial_onset,128,0,0,simulated
377495.1788643,generalization,1,36,response_onset,128,0,0,simulated
377495.2978763,generalization,1,36,response_press,0,32,0,simulated
377496.5759307,generalization,1,37,trial_onset,128,0,0,simulated
377499.2945876,generalization,1,37,response_onset,128,0,0,simulated
377499.4367508,generalization,1,37,response_press,0,32,0,simulated
377500.7075963,generalization,1,38,trial_onset,128,0,0,simulated
377503.4304679,generalization,1,38,response_onset,128,0,0,simulated
377504.0480796,generalization,1,38,response_press,0,32,0,simulated
377505.3160918,generalization,1,39,trial_onset,128,0,0,simulated
377508.0461408,generalization,1,39,response_onset,128,0,0,simulated
377511.7173526,generalization,1,39,response_press,0,64,0,simulated
377513.0030964,generalization,1,40,trial_onset,128,0,0,simulated
377515.7261023,generalization,1,40,response_onset,128,0,0,simulated
377520.0296145,generalization,1,40,response_press,0,128,0,simulated
377521.2894936,generalization,1,41,trial_onset,128,0,0,simulated
377524.009573,generalization,1,41,response_onset,128,0,0,simulated
377524.5044063,generalization,1,41,response_press,0,32,0,simulated
377525.7485102,generalization,1,42,trial_onset,128,0,0,simulated
377528.4605657,generalization,1,42,response_onset,128,0,0,simulated
377531.1953714,generalization,1,42,response_press,0,32,0,simulated
377532.4855552,generalization,1,43,trial_onset,128,0,0,simulated
377535.1923917,generalization,1,43,response_onset,128,0,0,simulated
377543.488456,generalization,1,43,response_press,0,32,0,simulated
377544.7173419,generalization,1,44,trial_onset,128,0,0,simulated
377547.4292642,generalization,1,44,response_onset,128,0,0,simulated
377548.6776369,generalization,1,44,response_press,0,32,0,simulated
377549.9104108,generalization,1,45,trial_onset,128,0,0,simulated
377552.6295712,generalization,1,45,response_onset,128,0,0,simulated
377558.192502,generalization,1,45,response_press,0,64,0,simulated
377559.4045777,generalization,1,46,trial_onset,128,0,0,simulated
377562.1271881,generalization,1,46,response_onset,128,0,0,simulated
377562.5468253,generalization,1,46,response_press,0,128,0,simulated
377563.786287,generalization,1,47,trial_onset,128,0,0,simulated
377566.5108107,generalization,1,47,response_onset,128,0,0,simulated
377567.200273,generalization,1,47,response_press,0,64,0,simulated
377568.4523443,generalization,1,48,trial_onset,128,0,0,simulated
377571.1778694,generalization,1,48,response_onset,128,0,0,simulated
377572.441516,generalization,1,48,response_press,0,64,0,simulated
377573.7093665,generalization,2,1,trial_onset,128,0,0,simulated
377576.4297106,generalization,2,1,response_onset,128,0,0,simulated
377576.8096625,generalization,2,1,response_press,0,64,0,simulated
377578.0529784,generalization,2,2,trial_onset,128,0,0,simulated
377580.7760874,generalization,2,2,response_onset,128,0,0,simulated
377581.2414216,generalization,2,2,response_press,0,128,0,simulated
377582.4813717,generalization,2,3,trial_onset,128,0,0,simulated
377585.1966409,generalization,2,3,response_onset,128,0,0,simulated
377585.9620445,generalization,2,3,response_press,0,128,0,simulated
377587.2285544,generalization,2,4,trial_onset,128,0,0,simulated
377589.9466548,generalization,2,4,response_onset,128,0,0,simulated
377590.6405398,generalization,2,4,response_press,0,64,0,simulated
377591.8978543,generalization,2,5,trial_onset,128,0,0,simulated
377594.6260581,generalization,2,5,response_onset,128,0,0,simulated
377595.1889252,generalization,2,5,response_press,0,128,0,simulated
377596.4360236,generalization,2,6,trial_onset,128,0,0,simulated
377599.1452087,generalization,2,6,response_onset,128,0,0,simulated
377602.1977908,generalization,2,6,response_press,0,32,0,simulated
377603.4605742,generalization,2,7,trial_onset,128,0,0,simulated
377606.177039,generalization,2,7,response_onset,128,0,0,simulated
377607.0800528,generalization,2,7,response_press,0,32,0,simulated
377608.4266091,generalization,2,8,trial_onset,128,0,0,simulated
377611.1466068,generalization,2,8,response_onset,128,0,0,simulated
377611.6644304,generalization,2,8,response_press,0,64,0,simulated
377612.8899637,generalization,2,9,trial_onset,128,0,0,simulated
377615.6081253,generalization,2,9,response_onset,128,0,0,simulated
377618.0825726,generalization,2,9,response_press,0,32,0,simulated
377619.2800069,generalization,2,10,trial_onset,128,0,0,simulated
377622.0130142,generalization,2,10,response_onset,128,0,0,simulated
377622.9207228,generalization,2,10,response_press,0,64,0,simulated
377624.1528313,generalization,2,11,trial_onset,128,0,0,simulated
377626.87914,generalization,2,11,response_onset,128,0,0,simulated
377627.9032407,generalization,2,11,response_press,0,64,0,simulated
377629.1213281,generalization,2,12,trial_onset,128,0,0,simulated
377631.8266388,generalization,2,12,response_onset,128,0,0,simulated
377633.2095101,generalization,2,12,response_press,0,16,0,simulated
377634.4759584,generalization,2,13,trial_onset,128,0,0,simulated
377637.1979129,generalization,2,13,response_onset,128,0,0,simulated
377637.4873967,generalization,2,13,response_press,0,32,0,simulated
377638.7337708,generalization,2,14,trial_onset,128,0,0,simulated
377641.444349,generalization,2,14,response_onset,128,0,0,simulated
377642.3118161,generalization,2,14,response_press,0,32,0,simulated
377643.5806273,generalization,2,15,trial_onset,128,0,0,simulated
377646.2945901,generalization,2,15,response_onset,128,0,0,simulated
377648.5045685,generalization,2,15,response_press,0,32,0,simulated
377649.7010899,generalization,2,16,trial_onset,128,0,0,simulated
377652.4101003,generalization,2,16,response_onset,128,0,0,simulated
377653.3256292,generalization,2,16,response_press,0,128,0,simulated
377654.5800029,generalization,2,17,trial_onset,128,0,0,simulated
377657.2962489,generalization,2,17,response_onset,128,0,0,simulated
377658.1138984,generalization,2,17,response_press,0,128,0,simulated
377659.3838891,generalization,2,18,trial_onset,128,0,0,simulated
377662.111428,generalization,2,18,response_onset,128,0,0,simulated
377663.7926694,generalization,2,18,response_press,0,128,0,simulated
377665.0263051,generalization,2,19,trial_onset,128,0,0,simulated
377667.7461981,generalization,2,19,response_onset,128,0,0,simulated
377668.3749951,generalization,2,19,response_press,0,16,0,simulated
377669.617943,generalization,2,20,trial_onset,128,0,0,simulated
377672.3458262,generalization,2,20,response_onset,128,0,0,simulated
377673.1103051,generalization,2,20,response_press,0,16,0,simulated
377674.2811326,generalization,2,21,trial_onset,128,0,0,simulated
377676.996401,generalization,2,21,response_onset,128,0,0,simulated
377678.240275,generalization,2,21,response_press,0,16,0,simulated
377679.4592753,generalization,2,22,trial_onset,128,0,0,simulated
377682.1801096,generalization,2,22,response_onset,128,0,0,simulated
377682.4717673,generalization,2,22,response_press,0,32,0,simulated
377683.6722615,generalization,2,23,trial_onset,128,0,0,simulated
377686.3796287,generalization,2,23,response_onset,128,0,0,simulated
377691.5701163,generalization,2,23,response_press,0,64,0,simulated
377692.7940467,generalization,2,24,trial_onset,128,0,0,simulated
377695.5141104,generalization,2,24,response_onset,128,0,0,simulated
377695.8418378,generalization,2,24,response_press,0,128,0,simulated
377697.0854968,generalization,2,25,trial_onset,128,0,0,simulated
377699.8116633,generalization,2,25,response_onset,128,0,0,simulated
377700.6396367,generalization,2,25,response_press,0,128,0,simulated
377701.850983,generalization,2,26,trial_onset,128,0,0,simulated
377704.5791824,generalization,2,26,response_onset,128,0,0,simulated
377704.8778906,generalization,2,26,response_press,0,32,0,simulated
377706.1132394,generalization,2,27,trial_onset,128,0,0,simulated
377708.8307755,generalization,2,27,response_onset,128,0,0,simulated
377709.213376,generalization,2,27,response_press,0,128,0,simulated
377710.4485711,generalization,2,28,trial_onset,128,0,0,simulated
377713.1577302,generalization,2,28,response_onset,128,0,0,simulated
377713.5090876,generalization,2,28,response_press,0,32,0,simulated
377714.7429356,generalization,2,29,trial_onset,128,0,0,simulated
377717.4629517,generalization,2,29,response_onset,128,0,0,simulated
377717.8811342,generalization,2,29,response_press,0,128,0,simulated
377719.1071023,generalization,2,30,trial_onset,128,0,0,simulated
377721.8276325,generalization,2,30,response_onset,128,0,0,simulated
377722.1800124,generalization,2,30,response_press,0,64,0,simulated
377723.4204523,generalization,2,31,trial_onset,128,0,0,simulated
377726.1273331,generalization,2,31,response_onset,128,0,0,simulated
377727.1757573,generalization,2,31,response_press,0,64,0,simulated
377728.4243919,generalization,2,32,trial_onset,128,0,0,simulated
377731.1281787,generalization,2,32,response_onset,128,0,0,simulated
377731.4881244,generalization,2,32,response_press,0,128,0,simulated
377732.7204426,generalization,2,33,trial_onset,128,0,0,simulated
377735.4439105,generalization,2,33,response_onset,128,0,0,simulated
377735.7736051,generalization,2,33,response_press,0,32,0,simulated
377736.9863048,generalization,2,34,trial_onset,128,0,0,simulated
377739.7144748,generalization,2,34,response_onset,128,0,0,simulated
377740.0290399,generalization,2,34,response_press,0,32,0,simulated
377741.2563145,generalization,2,35,trial_onset,128,0,0,simulated
377743.9763385,generalization,2,35,response_onset,128,0,0,simulated
377744.9565014,generalization,2,35,response_press,0,64,0,simulated
377746.1623474,generalization,2,36,trial_onset,128,0,0,simulated
377748.87829,generalization,2,36,response_onset,128,0,0,simulated
377749.3113416,generalization,2,36,response_press,0,128,0,simulated
377750.5131918,generalization,2,37,trial_onset,128,0,0,simulated
377753.2303399,generalization,2,37,response_onset,128,0,0,simulated
377753.6046588,generalization,2,37,response_press,0,128,0,simulated
377754.8128623,generalization,2,38,trial_onset,128,0,0,simulated
377757.5277297,generalization,2,38,response_onset,128,0,0,simulated
377758.0004249,generalization,2,38,response_press,0,128,0,simulated
377759.222468,generalization,2,39,trial_onset,128,0,0,simulated
377761.9257756,generalization,2,39,response_onset,128,0,0,simulated
377762.3965539,generalization,2,39,response_press,0,16,0,simulated
377763.6836059,generalization,2,40,trial_onset,128,0,0,simulated
377766.3973369,generalization,2,40,response_onset,128,0,0,simulated
377766.9533279,generalization,2,40,response_press,0,32,0,simulated
377768.19783,generalization,2,41,trial_onset,128,0,0,simulated
377770.9110771,generalization,2,41,response_onset,128,0,0,simulated
377771.1988842,generalization,2,41,response_press,0,16,0,simulated
377772.4368343,generalization,2,42,trial_onset,128,0,0,simulated
377775.1624967,generalization,2,42,response_onset,128,0,0,simulated
377775.5294941,generalization,2,42,response_press,0,64,0,simulated
377776.8329719,generalization,2,43,trial_onset,128,0,0,simulated
377779.5476905,generalization,2,43,response_onset,128,0,0,simulated
377780.2825423,generalization,2,43,response_press,0,16,0,simulated
377781.537666,generalization,2,44,trial_onset,128,0,0,simulated
377784.2610098,generalization,2,44,response_onset,128,0,0,simulated
377784.7080679,generalization,2,44,response_press,0,16,0,simulated
377785.9657831,generalization,2,45,trial_onset,128,0,0,simulated
377788.6779615,generalization,2,45,response_onset,128,0,0,simulated
377789.0164332,generalization,2,45,response_press,0,64,0,simulated
377790.2183756,generalization,2,46,trial_onset,128,0,0,simulated
377792.9479156,generalization,2,46,response_onset,128,0,0,simulated
377794.7433158,generalization,2,46,response_press,0,16,0,simulated
377795.9851635,generalization,2,47,trial_onset,128,0,0,simulated
377798.7142384,generalization,2,47,response_onset,128,0,0,simulated
377799.2552524,generalization,2,47,response_press,0,32,0,simulated
377800.5005869,generalization,2,48,trial_onset,128,0,0,simulated
377803.2309252,generalization,2,48,response_onset,128,0,0,simulated
377803.6245358,generalization,2,48,response_press,0,64,0,simulated
